gagename,dtime_edt,rainfall_in
7,2023-08-08T00:30:00Z,0.04
7,2023-08-08T00:45:00Z,0.06
7,2023-08-08T01:00:00Z,0.03
7,2023-08-08T01:15:00Z,0.04
7,2023-08-08T01:30:00Z,0.02
7,2023-08-10T17:00:00Z,0.04
7,2023-08-10T17:15:00Z,0.01
7,2023-08-10T17:30:00Z,0.04
7,2023-08-10T17:45:00Z,0.02
7,2023-08-10T18:00:00Z,0.05
7,2023-08-10T18:15:00Z,0.19
7,2023-08-10T18:30:00Z,0.13
7,2023-08-10T18:45:00Z,0.23
7,2023-08-10T19:00:00Z,0.05
7,2023-08-10T22:15:00Z,0.43
7,2023-08-10T22:30:00Z,0.05
7,2023-08-15T01:15:00Z,0.01
7,2023-08-15T06:30:00Z,0.01
7,2023-08-15T23:15:00Z,0.07
7,2023-08-16T00:00:00Z,0.14
7,2023-08-16T00:15:00Z,0.03
7,2023-08-16T09:00:00Z,0.03
7,2023-08-16T09:15:00Z,0.12
7,2023-08-16T09:30:00Z,0.01
7,2023-08-18T06:45:00Z,0.03
7,2023-08-18T10:45:00Z,0.07
7,2023-08-24T19:30:00Z,0.02
7,2023-08-24T20:15:00Z,0.01
7,2023-08-24T20:30:00Z,0.02
7,2023-08-24T20:45:00Z,0.02
7,2023-08-24T23:30:00Z,0.01
7,2023-08-25T09:45:00Z,0.01
7,2023-08-25T12:00:00Z,0.01
7,2023-08-25T12:15:00Z,0.02
7,2023-08-25T12:30:00Z,0.01
7,2023-08-25T13:15:00Z,0.01
7,2023-08-28T00:30:00Z,0.05
7,2023-08-28T00:45:00Z,0.08
7,2023-08-28T01:45:00Z,0.01
7,2023-08-30T12:30:00Z,0.04
7,2023-08-30T12:45:00Z,0.07
7,2023-09-08T01:45:00Z,0.01
7,2023-09-08T02:00:00Z,0.02
7,2023-09-09T03:45:00Z,0.04
7,2023-09-09T04:00:00Z,0.05
7,2023-09-09T20:15:00Z,0.11
7,2023-09-09T20:30:00Z,0.09
7,2023-09-09T20:45:00Z,0.02
7,2023-09-09T21:00:00Z,0.01
7,2023-09-09T21:45:00Z,0.01
7,2023-09-10T11:45:00Z,0.01
7,2023-09-10T12:00:00Z,0.01
7,2023-09-10T12:15:00Z,0.03
7,2023-09-10T12:30:00Z,0.04
7,2023-09-10T13:00:00Z,0.03
7,2023-09-10T13:15:00Z,0.07
7,2023-09-10T13:30:00Z,0.07
7,2023-09-10T13:45:00Z,0.06
7,2023-09-10T14:00:00Z,0.06
7,2023-09-10T14:15:00Z,0.01
7,2023-09-10T14:30:00Z,0.01
7,2023-09-10T21:00:00Z,0.02
7,2023-09-10T21:30:00Z,0.04
7,2023-09-10T21:45:00Z,0.72
7,2023-09-10T22:00:00Z,0.6
7,2023-09-10T23:30:00Z,0.23
7,2023-09-10T23:45:00Z,0.1
7,2023-09-11T00:00:00Z,0.04
7,2023-09-11T00:15:00Z,0.01
7,2023-09-11T01:15:00Z,0.09
7,2023-09-11T01:30:00Z,0.01
7,2023-09-11T01:45:00Z,0.03
7,2023-09-11T02:00:00Z,0.04
7,2023-09-11T02:15:00Z,0.07
7,2023-09-11T02:30:00Z,0.04
7,2023-09-11T02:45:00Z,0.02
7,2023-09-11T03:00:00Z,0.02
7,2023-09-11T03:15:00Z,0.01
7,2023-09-11T03:30:00Z,0.02
7,2023-09-11T03:45:00Z,0.01
7,2023-09-11T04:00:00Z,0.03
7,2023-09-11T04:15:00Z,0.01
7,2023-09-11T04:45:00Z,0.04
7,2023-09-11T05:00:00Z,0.06
7,2023-09-11T05:15:00Z,0.04
7,2023-09-11T05:30:00Z,0.04
7,2023-09-11T05:45:00Z,0.01
7,2023-09-11T07:45:00Z,0.01
7,2023-09-11T08:00:00Z,0.03
7,2023-09-11T08:15:00Z,0.03
7,2023-09-11T09:45:00Z,0.01
7,2023-09-13T07:00:00Z,0.02
7,2023-09-13T07:15:00Z,0.05
7,2023-09-13T07:30:00Z,0.04
7,2023-09-13T07:45:00Z,0.01
7,2023-09-13T09:45:00Z,0.01
7,2023-09-13T13:30:00Z,0.1
7,2023-09-17T20:45:00Z,0.01
7,2023-09-17T21:00:00Z,0.28
7,2023-09-17T21:15:00Z,0.08
7,2023-09-17T23:00:00Z,0.01
7,2023-09-17T23:45:00Z,0.01
7,2023-09-18T00:15:00Z,0.02
7,2023-09-18T00:45:00Z,0.01
7,2023-09-18T01:00:00Z,0.01
7,2023-09-18T01:30:00Z,0.01
7,2023-09-18T01:45:00Z,0.01
7,2023-09-18T05:00:00Z,0.02
7,2023-09-18T05:15:00Z,0.05
7,2023-09-18T05:30:00Z,0.02
7,2023-09-18T05:45:00Z,0.01
7,2023-09-18T06:00:00Z,0.03
7,2023-09-18T06:15:00Z,0.04
7,2023-09-18T06:30:00Z,0.03
7,2023-09-18T06:45:00Z,0.05
7,2023-09-18T07:00:00Z,0.05
7,2023-09-18T07:15:00Z,0.02
7,2023-09-18T07:30:00Z,0.01
7,2023-09-18T07:45:00Z,0.02
7,2023-09-18T08:15:00Z,0.01
7,2023-09-18T08:30:00Z,0.01
7,2023-09-18T08:45:00Z,0.02
7,2023-09-18T09:00:00Z,0.01
7,2023-09-18T09:15:00Z,0.03
7,2023-09-18T09:30:00Z,0.04
7,2023-09-18T09:45:00Z,0.02
7,2023-09-18T10:00:00Z,0.02
7,2023-09-18T10:15:00Z,0.02
7,2023-09-18T10:30:00Z,0.02
7,2023-09-18T10:45:00Z,0.01
7,2023-09-18T11:15:00Z,0.01
7,2023-09-18T11:30:00Z,0.01
7,2023-09-18T11:45:00Z,0.03
7,2023-09-18T12:00:00Z,0.01
7,2023-09-18T12:30:00Z,0.01
7,2023-09-18T13:00:00Z,0.01
7,2023-09-18T13:15:00Z,0.01
7,2023-09-18T15:00:00Z,0.01
7,2023-09-18T15:30:00Z,0.01
7,2023-09-23T08:00:00Z,0.01
7,2023-09-23T08:15:00Z,0.01
7,2023-09-23T08:45:00Z,0.02
7,2023-09-23T09:00:00Z,0.02
7,2023-09-23T09:15:00Z,0.01
7,2023-09-23T09:30:00Z,0.02
7,2023-09-23T09:45:00Z,0.02
7,2023-09-23T10:00:00Z,0.01
7,2023-09-23T10:30:00Z,0.03
7,2023-09-23T10:45:00Z,0.01
7,2023-09-23T11:00:00Z,0.04
7,2023-09-23T11:15:00Z,0.06
7,2023-09-23T11:30:00Z,0.05
7,2023-09-23T11:45:00Z,0.03
7,2023-09-23T12:00:00Z,0.05
7,2023-09-23T12:15:00Z,0.03
7,2023-09-23T12:30:00Z,0.05
7,2023-09-23T12:45:00Z,0.06
7,2023-09-23T13:00:00Z,0.07
7,2023-09-23T13:15:00Z,0.05
7,2023-09-23T13:30:00Z,0.04
7,2023-09-23T13:45:00Z,0.02
7,2023-09-23T14:00:00Z,0.01
7,2023-09-23T14:15:00Z,0.01
7,2023-09-23T14:45:00Z,0.01
7,2023-09-23T16:00:00Z,0.01
7,2023-09-23T17:45:00Z,0.04
7,2023-09-23T18:00:00Z,0.03
7,2023-09-23T18:15:00Z,0.02
7,2023-09-24T01:30:00Z,0.01
7,2023-09-24T02:00:00Z,0.01
7,2023-09-24T02:45:00Z,0.01
7,2023-09-24T03:00:00Z,0.03
7,2023-09-24T03:15:00Z,0.01
7,2023-09-24T03:30:00Z,0.01
7,2023-09-24T04:00:00Z,0.02
7,2023-09-24T05:15:00Z,0.01
7,2023-09-24T05:30:00Z,0.01
7,2023-09-24T07:30:00Z,0.03
7,2023-09-24T08:45:00Z,0.01
7,2023-09-24T11:45:00Z,0.01
7,2023-09-24T12:15:00Z,0.01
7,2023-09-24T12:45:00Z,0.01
7,2023-09-24T13:00:00Z,0.02
7,2023-09-24T13:15:00Z,0.01
7,2023-09-24T13:30:00Z,0.01
7,2023-09-24T15:45:00Z,0.01
7,2023-09-24T16:15:00Z,0.01
7,2023-09-24T16:45:00Z,0.03
7,2023-09-24T17:00:00Z,0.07
7,2023-09-24T17:15:00Z,0.03
7,2023-09-24T17:30:00Z,0.01
7,2023-09-24T17:45:00Z,0.02
7,2023-09-24T18:00:00Z,0.01
7,2023-09-24T18:15:00Z,0.02
7,2023-09-24T18:30:00Z,0.01
7,2023-09-24T18:45:00Z,0.02
7,2023-09-24T19:00:00Z,0.03
7,2023-09-24T19:15:00Z,0.04
7,2023-09-24T19:30:00Z,0.04
7,2023-09-24T19:45:00Z,0.04
7,2023-09-24T20:00:00Z,0.03
7,2023-09-24T20:15:00Z,0.05
7,2023-09-24T20:30:00Z,0.04
7,2023-09-24T20:45:00Z,0.03
7,2023-09-24T21:00:00Z,0.02
7,2023-09-24T21:30:00Z,0.01
7,2023-09-24T21:45:00Z,0.08
7,2023-09-24T22:00:00Z,0.08
7,2023-09-24T22:15:00Z,0.06
7,2023-09-24T22:30:00Z,0.04
7,2023-09-24T22:45:00Z,0.06
7,2023-09-24T23:00:00Z,0.01
7,2023-09-24T23:45:00Z,0.01
7,2023-09-25T00:00:00Z,0.01
7,2023-09-25T00:15:00Z,0.01
7,2023-09-25T01:15:00Z,0.01
7,2023-09-25T02:30:00Z,0.04
7,2023-09-25T02:45:00Z,0.03
7,2023-09-25T03:00:00Z,0.01
7,2023-09-25T03:15:00Z,0.01
7,2023-09-25T11:15:00Z,0.01
7,2023-09-25T11:30:00Z,0.01
7,2023-09-25T11:45:00Z,0.01
7,2023-09-25T12:00:00Z,0.01
7,2023-09-25T12:15:00Z,0.01
7,2023-09-25T12:30:00Z,0.01
7,2023-09-25T13:15:00Z,0.01
7,2023-09-25T19:15:00Z,0.01
7,2023-09-26T01:30:00Z,0.01
7,2023-09-26T07:15:00Z,0.01
7,2023-09-26T20:15:00Z,0.01
7,2023-09-29T00:45:00Z,0.01
7,2023-09-29T01:45:00Z,0.07
7,2023-09-29T02:15:00Z,0.01
7,2023-09-29T02:45:00Z,0.01
7,2023-09-29T04:15:00Z,0.01
7,2023-09-29T04:45:00Z,0.01
7,2023-09-29T05:15:00Z,0.01
7,2023-09-29T05:30:00Z,0.02
7,2023-09-29T05:45:00Z,0.02
7,2023-09-29T06:30:00Z,0.01
7,2023-09-29T07:00:00Z,0.02
7,2023-09-29T07:15:00Z,0.03
7,2023-09-29T07:30:00Z,0.01
7,2023-09-29T07:45:00Z,0.01
7,2023-09-29T08:00:00Z,0.17
7,2023-09-29T08:15:00Z,0.12
7,2023-09-29T08:30:00Z,0.02
7,2023-09-29T08:45:00Z,0.01
7,2023-09-29T10:00:00Z,0.01
7,2023-09-29T10:15:00Z,0.01
7,2023-09-29T22:30:00Z,0.01
7,2023-09-30T00:45:00Z,0.01
7,2023-09-30T05:00:00Z,0.01
7,2023-09-30T09:00:00Z,0.01
7,2023-10-07T19:30:00Z,0.01
7,2023-10-10T01:45:00Z,0.02
7,2023-10-10T03:00:00Z,0.01
7,2023-10-14T15:00:00Z,0.02
7,2023-10-14T15:15:00Z,0.02
7,2023-10-14T15:30:00Z,0.01
7,2023-10-14T15:45:00Z,0.01
7,2023-10-14T17:15:00Z,0.02
7,2023-10-14T17:30:00Z,0.02
7,2023-10-14T17:45:00Z,0.01
7,2023-10-14T18:15:00Z,0.01
7,2023-10-14T18:30:00Z,0.01
7,2023-10-14T18:45:00Z,0.03
7,2023-10-14T19:00:00Z,0.02
7,2023-10-14T19:30:00Z,0.01
7,2023-10-14T19:45:00Z,0.02
7,2023-10-14T20:00:00Z,0.01
7,2023-10-14T20:30:00Z,0.01
7,2023-10-14T21:15:00Z,0.01
7,2023-10-14T21:30:00Z,0.01
7,2023-10-14T21:45:00Z,0.01
7,2023-10-14T22:30:00Z,0.01
7,2023-10-14T23:45:00Z,0.02
7,2023-10-15T00:00:00Z,0.01
7,2023-10-15T00:30:00Z,0.01
7,2023-10-15T01:45:00Z,0.01
7,2023-10-15T02:00:00Z,0.01
7,2023-10-15T02:30:00Z,0.01
7,2023-10-15T02:45:00Z,0.04
7,2023-10-15T03:00:00Z,0.01
7,2023-10-15T03:30:00Z,0.02
7,2023-10-15T03:45:00Z,0.01
7,2023-10-15T04:00:00Z,0.01
7,2023-10-15T04:15:00Z,0.01
7,2023-10-15T04:45:00Z,0.01
7,2023-10-15T05:00:00Z,0.03
7,2023-10-15T05:15:00Z,0.04
7,2023-10-15T05:30:00Z,0.03
7,2023-10-15T05:45:00Z,0.01
7,2023-10-15T06:00:00Z,0.01
7,2023-10-20T08:00:00Z,0.01
7,2023-10-20T09:00:00Z,0.04
7,2023-10-20T09:15:00Z,0.09
7,2023-10-20T09:30:00Z,0.01
7,2023-10-20T09:45:00Z,0.02
7,2023-10-20T11:30:00Z,0.01
7,2023-10-21T11:00:00Z,0.01
7,2023-10-21T11:15:00Z,0.01
7,2023-10-21T11:30:00Z,0.02
7,2023-10-21T11:45:00Z,0.01
7,2023-10-30T03:45:00Z,0.01
7,2023-10-30T04:45:00Z,0.01
7,2023-10-30T08:00:00Z,0.02
7,2023-10-30T22:45:00Z,0.01
7,2023-10-30T23:00:00Z,0.01
7,2023-10-30T23:15:00Z,0.01
7,2023-10-30T23:30:00Z,0.01
7,2023-10-31T00:45:00Z,0.01
7,2023-11-01T01:45:00Z,0.01
7,2023-11-01T02:15:00Z,0.01
7,2023-11-01T02:30:00Z,0.02
7,2023-11-01T03:00:00Z,0.01
7,2023-11-01T03:15:00Z,0.01
7,2023-11-01T03:30:00Z,0.01
7,2023-11-01T04:00:00Z,0.01
7,2023-11-01T04:15:00Z,0.01
7,2023-11-01T04:30:00Z,0.01
7,2023-11-01T05:00:00Z,0.01
7,2023-11-01T05:15:00Z,0.01
7,2023-11-01T05:30:00Z,0.01
7,2023-11-10T17:45:00Z,0.01
7,2023-11-18T06:30:00Z,0.01
7,2023-11-21T18:45:00Z,0.01
7,2023-11-21T19:00:00Z,0.01
7,2023-11-21T19:15:00Z,0.01
7,2023-11-21T19:45:00Z,0.01
7,2023-11-21T20:15:00Z,0.02
7,2023-11-21T20:45:00Z,0.02
7,2023-11-21T21:15:00Z,0.02
7,2023-11-21T21:30:00Z,0.02
7,2023-11-21T21:45:00Z,0.01
7,2023-11-21T22:00:00Z,0.02
7,2023-11-21T22:15:00Z,0.01
7,2023-11-21T22:30:00Z,0.01
7,2023-11-21T22:45:00Z,0.01
7,2023-11-21T23:00:00Z,0.01
7,2023-11-21T23:15:00Z,0.02
7,2023-11-21T23:30:00Z,0.02
7,2023-11-22T00:00:00Z,0.01
7,2023-11-22T00:15:00Z,0.01
7,2023-11-22T00:30:00Z,0.01
7,2023-11-22T00:45:00Z,0.01
7,2023-11-22T01:00:00Z,0.01
7,2023-11-22T01:15:00Z,0.02
7,2023-11-22T01:30:00Z,0.04
7,2023-11-22T01:45:00Z,0.03
7,2023-11-22T02:00:00Z,0.05
7,2023-11-22T02:15:00Z,0.05
7,2023-11-22T02:30:00Z,0.05
7,2023-11-22T02:45:00Z,0.04
7,2023-11-22T03:00:00Z,0.04
7,2023-11-22T03:15:00Z,0.04
7,2023-11-22T03:30:00Z,0.02
7,2023-11-22T03:45:00Z,0.03
7,2023-11-22T04:00:00Z,0.04
7,2023-11-22T04:15:00Z,0.05
7,2023-11-22T04:30:00Z,0.03
7,2023-11-22T04:45:00Z,0.05
7,2023-11-22T05:00:00Z,0.06
7,2023-11-22T05:15:00Z,0.06
7,2023-11-22T05:30:00Z,0.08
7,2023-11-22T05:45:00Z,0.03
7,2023-11-22T06:00:00Z,0.05
7,2023-11-22T06:15:00Z,0.05
7,2023-11-22T06:30:00Z,0.26
7,2023-11-22T06:45:00Z,0.14
7,2023-11-22T07:00:00Z,0.06
7,2023-11-22T07:15:00Z,0.03
7,2023-11-22T07:30:00Z,0.02
7,2023-11-22T07:45:00Z,0.02
7,2023-11-22T08:00:00Z,0.04
7,2023-11-22T08:15:00Z,0.04
7,2023-11-22T08:30:00Z,0.01
7,2023-11-22T08:45:00Z,0.01
7,2023-11-22T10:00:00Z,0.01
7,2023-11-26T20:00:00Z,0.02
7,2023-11-26T20:15:00Z,0.01
7,2023-11-26T20:30:00Z,0.01
7,2023-11-26T21:00:00Z,0.01
7,2023-11-26T21:15:00Z,0.01
7,2023-11-26T21:30:00Z,0.01
7,2023-11-26T22:00:00Z,0.01
7,2023-11-26T22:15:00Z,0.01
7,2023-11-26T22:30:00Z,0.01
7,2023-11-26T23:00:00Z,0.02
7,2023-11-26T23:15:00Z,0.01
7,2023-11-26T23:30:00Z,0.02
7,2023-11-27T00:00:00Z,0.04
7,2023-11-27T00:15:00Z,0.03
7,2023-11-27T00:30:00Z,0.01
7,2023-11-27T00:45:00Z,0.02
7,2023-11-27T01:15:00Z,0.02
7,2023-11-27T01:30:00Z,0.03
7,2023-11-27T01:45:00Z,0.11
7,2023-11-27T02:00:00Z,0.19
7,2023-11-27T02:15:00Z,0.17
7,2023-11-27T02:30:00Z,0.04
7,2023-11-27T02:45:00Z,0.06
7,2023-11-27T03:00:00Z,0.02
7,2023-11-27T03:15:00Z,0.02
7,2023-11-27T03:30:00Z,0.02
7,2023-11-27T03:45:00Z,0.01
7,2023-11-27T05:30:00Z,0.01
7,2023-12-01T20:30:00Z,0.01
7,2023-12-01T20:45:00Z,0.01
7,2023-12-01T21:00:00Z,0.01
7,2023-12-01T21:15:00Z,0.03
7,2023-12-01T21:30:00Z,0.03
7,2023-12-01T21:45:00Z,0.01
7,2023-12-01T22:00:00Z,0.04
7,2023-12-01T22:15:00Z,0.03
7,2023-12-01T22:30:00Z,0.03
7,2023-12-01T22:45:00Z,0.03
7,2023-12-01T23:00:00Z,0.03
7,2023-12-01T23:15:00Z,0.03
7,2023-12-01T23:30:00Z,0.03
7,2023-12-01T23:45:00Z,0.02
7,2023-12-02T00:00:00Z,0.02
7,2023-12-02T00:15:00Z,0.03
7,2023-12-02T00:30:00Z,0.01
7,2023-12-02T01:00:00Z,0.01
7,2023-12-03T05:45:00Z,0.01
7,2023-12-03T06:30:00Z,0.01
7,2023-12-03T07:30:00Z,0.01
7,2023-12-03T08:00:00Z,0.01
7,2023-12-03T08:15:00Z,0.01
7,2023-12-03T08:30:00Z,0.03
7,2023-12-03T08:45:00Z,0.04
7,2023-12-03T09:00:00Z,0.04
7,2023-12-03T09:15:00Z,0.03
7,2023-12-03T09:30:00Z,0.01
7,2023-12-03T09:45:00Z,0.01
7,2023-12-03T10:00:00Z,0.02
7,2023-12-03T10:15:00Z,0.02
7,2023-12-03T10:30:00Z,0.01
7,2023-12-03T10:45:00Z,0.03
7,2023-12-03T11:00:00Z,0.02
7,2023-12-03T11:15:00Z,0.04
7,2023-12-03T11:30:00Z,0.04
7,2023-12-03T11:45:00Z,0.03
7,2023-12-03T12:00:00Z,0.01
7,2023-12-03T12:30:00Z,0.01
7,2023-12-03T13:00:00Z,0.01
7,2023-12-03T13:15:00Z,0.01
7,2023-12-03T13:45:00Z,0.02
7,2023-12-03T14:00:00Z,0.02
7,2023-12-03T14:15:00Z,0.01
7,2023-12-03T14:30:00Z,0.02
7,2023-12-03T14:45:00Z,0.02
7,2023-12-03T15:00:00Z,0.02
7,2023-12-03T15:15:00Z,0.01
7,2023-12-03T15:45:00Z,0.01
7,2023-12-03T16:00:00Z,0.01
7,2023-12-03T16:15:00Z,0.01
7,2023-12-03T16:30:00Z,0.03
7,2023-12-03T16:45:00Z,0.01
7,2023-12-03T17:00:00Z,0.01
7,2023-12-03T17:15:00Z,0.01
7,2023-12-03T17:30:00Z,0.01
7,2023-12-03T17:45:00Z,0.01
7,2023-12-03T19:00:00Z,0.01
7,2023-12-03T19:30:00Z,0.01
7,2023-12-04T06:00:00Z,0.01
7,2023-12-10T18:15:00Z,0.06
7,2023-12-10T18:30:00Z,0.07
7,2023-12-10T18:45:00Z,0.03
7,2023-12-10T19:00:00Z,0.02
7,2023-12-10T19:15:00Z,0.02
7,2023-12-10T19:30:00Z,0.01
7,2023-12-10T19:45:00Z,0.01
7,2023-12-10T20:45:00Z,0.01
7,2023-12-10T22:15:00Z,0.01
7,2023-12-10T22:45:00Z,0.04
7,2023-12-10T23:00:00Z,0.09
7,2023-12-11T00:00:00Z,0.02
7,2023-12-11T00:15:00Z,0.07
7,2023-12-11T00:30:00Z,0.18
7,2023-12-11T00:45:00Z,0.06
7,2023-12-11T01:00:00Z,0.08
7,2023-12-11T01:15:00Z,0.02
7,2023-12-11T01:30:00Z,0.02
7,2023-12-11T01:45:00Z,0.02
7,2023-12-11T02:00:00Z,0.01
7,2023-12-11T02:15:00Z,0.03
7,2023-12-11T02:30:00Z,0.04
7,2023-12-11T02:45:00Z,0.06
7,2023-12-11T03:00:00Z,0.13
7,2023-12-11T03:15:00Z,0.04
7,2023-12-11T03:30:00Z,0.01
7,2023-12-11T03:45:00Z,0.02
7,2023-12-11T04:00:00Z,0.03
7,2023-12-11T04:15:00Z,0.02
7,2023-12-11T04:30:00Z,0.03
7,2023-12-11T04:45:00Z,0.03
7,2023-12-11T05:00:00Z,0.03
7,2023-12-11T05:15:00Z,0.03
7,2023-12-11T05:30:00Z,0.04
7,2023-12-11T05:45:00Z,0.03
7,2023-12-11T06:00:00Z,0.02
7,2023-12-11T06:15:00Z,0.03
7,2023-12-11T06:30:00Z,0.03
7,2023-12-11T06:45:00Z,0.02
7,2023-12-11T07:00:00Z,0.01
7,2023-12-11T07:15:00Z,0.01
7,2023-12-11T07:30:00Z,0.01
7,2023-12-11T07:45:00Z,0.01
7,2023-12-11T08:00:00Z,0.01
7,2023-12-11T08:30:00Z,0.01
7,2023-12-11T09:00:00Z,0.02
7,2023-12-11T09:15:00Z,0.01
7,2023-12-11T09:30:00Z,0.01
7,2023-12-11T10:00:00Z,0.01
7,2023-12-11T10:15:00Z,0.01
7,2023-12-11T10:30:00Z,0.02
7,2023-12-11T10:45:00Z,0.02
7,2023-12-11T11:00:00Z,0.02
7,2023-12-11T11:15:00Z,0.01
7,2023-12-11T11:30:00Z,0.02
7,2023-12-11T11:45:00Z,0.01
7,2023-12-11T12:00:00Z,0.01
7,2023-12-11T12:15:00Z,0.01
7,2023-12-11T13:00:00Z,0.01
7,2023-12-17T20:45:00Z,0.01
7,2023-12-17T21:00:00Z,0.01
7,2023-12-17T23:00:00Z,0.01
7,2023-12-17T23:15:00Z,0.01
7,2023-12-17T23:30:00Z,0.02
7,2023-12-17T23:45:00Z,0.01
7,2023-12-18T00:00:00Z,0.01
7,2023-12-18T00:45:00Z,0.01
7,2023-12-18T01:00:00Z,0.01
7,2023-12-18T01:15:00Z,0.03
7,2023-12-18T01:30:00Z,0.01
7,2023-12-18T01:45:00Z,0.03
7,2023-12-18T02:00:00Z,0.03
7,2023-12-18T02:15:00Z,0.02
7,2023-12-18T02:30:00Z,0.01
7,2023-12-18T02:45:00Z,0.02
7,2023-12-18T03:00:00Z,0.07
7,2023-12-18T03:15:00Z,0.08
7,2023-12-18T03:30:00Z,0.06
7,2023-12-18T03:45:00Z,0.07
7,2023-12-18T04:00:00Z,0.08
7,2023-12-18T04:15:00Z,0.08
7,2023-12-18T04:30:00Z,0.05
7,2023-12-18T04:45:00Z,0.02
7,2023-12-18T05:00:00Z,0.03
7,2023-12-18T05:15:00Z,0.05
7,2023-12-18T05:30:00Z,0.01
7,2023-12-18T05:45:00Z,0.05
7,2023-12-18T06:00:00Z,0.05
7,2023-12-18T06:15:00Z,0.03
7,2023-12-18T06:30:00Z,0.05
7,2023-12-18T06:45:00Z,0.08
7,2023-12-18T07:00:00Z,0.07
7,2023-12-18T07:15:00Z,0.22
7,2023-12-18T07:30:00Z,0.15
7,2023-12-18T07:45:00Z,0.23
7,2023-12-18T08:00:00Z,0.11
7,2023-12-18T08:15:00Z,0.23
7,2023-12-18T08:30:00Z,0.11
7,2023-12-18T08:45:00Z,0.03
7,2023-12-18T09:00:00Z,0.04
7,2023-12-18T09:15:00Z,0.01
7,2023-12-18T09:30:00Z,0.03
7,2023-12-18T09:45:00Z,0.06
7,2023-12-18T10:15:00Z,0.06
7,2023-12-18T10:30:00Z,0.03
7,2023-12-18T10:45:00Z,0.04
7,2023-12-18T11:00:00Z,0.08
7,2023-12-18T11:15:00Z,0.03
7,2023-12-18T11:30:00Z,0.04
7,2023-12-18T11:45:00Z,0.05
7,2023-12-18T12:00:00Z,0.1
7,2023-12-18T12:15:00Z,0.04
7,2023-12-18T12:30:00Z,0.02
7,2023-12-18T12:45:00Z,0.1
7,2023-12-18T13:00:00Z,0.02
7,2023-12-18T16:15:00Z,0.01
7,2023-12-18T16:45:00Z,0.01
7,2023-12-18T17:00:00Z,0.01
7,2023-12-24T13:30:00Z,0.01
7,2023-12-24T13:45:00Z,0.01
7,2023-12-27T10:00:00Z,0.01
7,2023-12-27T10:30:00Z,0.01
7,2023-12-27T11:45:00Z,0.01
7,2023-12-27T12:30:00Z,0.01
7,2023-12-27T13:00:00Z,0.01
7,2023-12-27T14:00:00Z,0.01
7,2023-12-27T15:30:00Z,0.01
7,2023-12-27T20:15:00Z,0.01
7,2023-12-27T21:30:00Z,0.01
7,2023-12-27T22:00:00Z,0.01
7,2023-12-27T22:15:00Z,0.01
7,2023-12-27T22:30:00Z,0.01
7,2023-12-27T22:45:00Z,0.01
7,2023-12-27T23:45:00Z,0.01
7,2023-12-28T00:00:00Z,0.01
7,2023-12-28T01:15:00Z,0.02
7,2023-12-28T01:30:00Z,0.06
7,2023-12-28T01:45:00Z,0.04
7,2023-12-28T02:00:00Z,0.03
7,2023-12-28T02:15:00Z,0.02
7,2023-12-28T02:30:00Z,0.01
7,2023-12-28T02:45:00Z,0.01
7,2023-12-28T03:00:00Z,0.05
7,2023-12-28T03:15:00Z,0.09
7,2023-12-28T03:30:00Z,0.06
7,2023-12-28T03:45:00Z,0.07
7,2023-12-28T04:00:00Z,0.07
7,2023-12-28T04:15:00Z,0.1
7,2023-12-28T04:30:00Z,0.08
7,2023-12-28T04:45:00Z,0.06
7,2023-12-28T05:00:00Z,0.11
7,2023-12-28T05:15:00Z,0.09
7,2023-12-28T05:30:00Z,0.11
7,2023-12-28T05:45:00Z,0.07
7,2023-12-28T06:00:00Z,0.03
7,2023-12-28T06:15:00Z,0.02
7,2023-12-28T06:45:00Z,0.01
7,2023-12-28T13:30:00Z,0.01
7,2023-12-28T17:45:00Z,0.01
7,2023-12-28T18:45:00Z,0.01
7,2023-12-28T19:00:00Z,0.01
7,2023-12-28T19:45:00Z,0.01
7,2023-12-28T20:00:00Z,0.01
7,2024-01-01T08:00:00Z,0.01
7,2024-01-01T08:15:00Z,0.01
7,2024-01-06T20:15:00Z,0.01
7,2024-01-06T20:30:00Z,0.02
7,2024-01-06T20:45:00Z,0.03
7,2024-01-06T21:00:00Z,0.04
7,2024-01-06T21:15:00Z,0.03
7,2024-01-06T21:30:00Z,0.04
7,2024-01-06T21:45:00Z,0.04
7,2024-01-06T22:00:00Z,0.03
7,2024-01-06T22:15:00Z,0.04
7,2024-01-06T22:30:00Z,0.05
7,2024-01-06T22:45:00Z,0.05
7,2024-01-06T23:00:00Z,0.03
7,2024-01-06T23:15:00Z,0.03
7,2024-01-06T23:30:00Z,0.02
7,2024-01-06T23:45:00Z,0.02
7,2024-01-07T00:00:00Z,0.01
7,2024-01-07T00:15:00Z,0.01
7,2024-01-07T00:45:00Z,0.01
7,2024-01-07T01:15:00Z,0.02
7,2024-01-07T01:30:00Z,0.03
7,2024-01-07T01:45:00Z,0.03
7,2024-01-07T02:00:00Z,0.03
7,2024-01-07T02:15:00Z,0.04
7,2024-01-07T02:30:00Z,0.07
7,2024-01-07T02:45:00Z,0.05
7,2024-01-07T03:00:00Z,0.03
7,2024-01-07T03:15:00Z,0.02
7,2024-01-07T03:30:00Z,0.02
7,2024-01-07T03:45:00Z,0.01
7,2024-01-07T04:30:00Z,0.01
7,2024-01-07T05:15:00Z,0.01
7,2024-01-07T10:15:00Z,0.01
